@timestamp,sid,description,classification,severity,protocol,sourceipport,destinationipport,Anomaly,Anomaly_Score
"Oct 25, 2022 @ 19:02:26.927",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:02:24.925",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:02:22.923",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:02:20.922",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:02:18.921",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:02:16.920",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:02:14.919",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:02:12.918",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:02:10.917",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.008585746982694431
"Oct 25, 2022 @ 19:02:08.917",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:02:06.915",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:02:04.913",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:02:02.912",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.008993372932056709
"Oct 25, 2022 @ 19:02:00.911",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:58.911",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:56.909",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:54.909",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:52.908",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:50.907",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:48.906",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:46.904",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:44.904",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:42.903",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:40.902",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:38.901",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:36.900",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:34.900",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.008790449370745523
"Oct 25, 2022 @ 19:01:32.899",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:30.898",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:28.897",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.008589036603029232
"Oct 25, 2022 @ 19:01:26.896",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:24.894",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:22.893",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:20.893",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:18.891",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:16.890",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.008991733666788293
"Oct 25, 2022 @ 19:01:14.889",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:12.889",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:10.888",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:08.887",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:06.886",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:04.885",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:02.884",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:01:00.883",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:00:58.882",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:00:56.881",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:00:54.880",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:00:52.878",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:00:50.877",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:00:48.876",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:00:42.875",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:00:40.874",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:00:38.873",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:00:36.873",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:00:34.872",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.009402102449228622
"Oct 25, 2022 @ 19:00:32.871",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:00:30.871",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:00:28.870",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:00:26.869",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.009789950099180711
"Oct 25, 2022 @ 19:00:24.869",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.009803695616590558
"Oct 25, 2022 @ 19:00:22.868",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.008991733666788293
"Oct 25, 2022 @ 19:00:20.868",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:00:18.867",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:00:16.866",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:00:14.865",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:00:12.865",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:00:10.864",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:00:08.864",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:00:06.863",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 19:00:04.862",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:58.861",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:56.860",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:54.859",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:52.858",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:50.857",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:48.856",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:46.855",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:44.853",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:42.853",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:40.852",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:38.851",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:36.850",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:34.850",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:32.849",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.010781017705538687
"Oct 25, 2022 @ 18:59:30.848",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:28.847",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:26.847",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.010396282441332172
"Oct 25, 2022 @ 18:59:24.845",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:22.844",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:20.844",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:18.843",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:16.842",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:14.842",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:12.840",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:10.840",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:08.839",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:06.838",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:04.837",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:02.836",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:59:00.835",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:58.835",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:56.833",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:54.833",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:52.832",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:50.831",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:48.829",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.008993372932056709
"Oct 25, 2022 @ 18:58:46.828",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:44.827",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:42.825",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:40.825",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.009027629046438224
"Oct 25, 2022 @ 18:58:38.824",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:32.823",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:30.822",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:28.821",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:26.821",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:24.820",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:22.819",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:20.817",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:18.816",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:16.815",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:14.814",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:12.813",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:10.812",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:08.811",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:06.810",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:04.809",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:02.809",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:58:00.808",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:57:58.807",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:57:56.806",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:57:54.806",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:57:48.804",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:57:46.803",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:57:44.803",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:57:42.802",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:57:40.800",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:57:38.799",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:57:36.798",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:57:34.798",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:57:32.797",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:57:30.795",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:57:28.793",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:57:26.793",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:57:24.791",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.009196159244498903
"Oct 25, 2022 @ 18:57:22.790",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:57:20.789",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:57:18.788",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:57:16.787",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:57:14.786",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:57:12.785",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:57:10.783",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.009805337074873577
"Oct 25, 2022 @ 18:57:04.781",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:57:02.780",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:57:00.779",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
"Oct 25, 2022 @ 18:56:58.777",1:100001:1,NMAP TCP Scan,Attempted Information Leak,2,TCP,192.168.10.2:9200,192.168.10.3:47634,0,-0.011854733320139366
