,@timestamp,agent.id,agent.name,agent.type,agent.version,dissect.commandslog.command,dissect.commandslog.date,dissect.commandslog.host-name,dissect.commandslog.month,dissect.commandslog.responsecode,dissect.commandslog.time,dissect.commandslog.user,dissect.commandslog.user-hostaddress,dissect.commandslog.userid,event.original,host.architecture,host.containerized,host.hostname,host.id,host.ip,host.mac,host.name,host.os.codename,host.os.family,host.os.kernel,host.os.name,host.os.platform,host.os.type,host.os.version,input.type,log.file.path,log.offset,message
203,"Oct 24, 2022 @ 00:18:13.205",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,23,webserver,Oct,wpuser from 172.17.0.1 port 43302 ssh2,16:18:12,sshd[212]:,Accepted,password,Oct 23 16:18:12 webserver sshd[212]: Accepted password for wpuser from 172.17.0.1 port 43302 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,"10,722",Oct 23 16:18:12 webserver sshd[212]: Accepted password for wpuser from 172.17.0.1 port 43302 ssh2
204,"Oct 24, 2022 @ 00:18:06.197",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,23,webserver,Oct,wpuser from 172.17.0.1 port 43294 ssh2,16:18:01,sshd[204]:,Accepted,password,Oct 23 16:18:01 webserver sshd[204]: Accepted password for wpuser from 172.17.0.1 port 43294 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,"10,101",Oct 23 16:18:01 webserver sshd[204]: Accepted password for wpuser from 172.17.0.1 port 43294 ssh2
205,"Oct 23, 2022 @ 22:17:03.367",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,23,webserver,Oct,wpuser from 172.17.0.1 port 41126 ssh2,09:08:34,sshd[30438]:,Accepted,password,Oct 23 09:08:34 webserver sshd[30438]: Accepted password for wpuser from 172.17.0.1 port 41126 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,"7,034",Oct 23 09:08:34 webserver sshd[30438]: Accepted password for wpuser from 172.17.0.1 port 41126 ssh2
206,"Oct 23, 2022 @ 22:17:03.362",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,23,webserver,Oct,wpuser from 172.17.0.1 port 33102 ssh2,08:46:02,sshd[416]:,Accepted,password,Oct 23 08:46:02 webserver sshd[416]: Accepted password for wpuser from 172.17.0.1 port 33102 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,"5,482",Oct 23 08:46:02 webserver sshd[416]: Accepted password for wpuser from 172.17.0.1 port 33102 ssh2
207,"Oct 23, 2022 @ 22:17:03.361",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,23,webserver,Oct,wpuser from 172.17.0.1 port 33080 ssh2,08:45:37,sshd[407]:,Accepted,password,Oct 23 08:45:37 webserver sshd[407]: Accepted password for wpuser from 172.17.0.1 port 33080 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,"4,849",Oct 23 08:45:37 webserver sshd[407]: Accepted password for wpuser from 172.17.0.1 port 33080 ssh2
208,"Oct 23, 2022 @ 22:17:03.359",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,23,webserver,Oct,wpuser from 172.17.0.1 port 33036 ssh2,08:44:33,sshd[355]:,Accepted,password,Oct 23 08:44:33 webserver sshd[355]: Accepted password for wpuser from 172.17.0.1 port 33036 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,"3,583",Oct 23 08:44:33 webserver sshd[355]: Accepted password for wpuser from 172.17.0.1 port 33036 ssh2
209,"Oct 23, 2022 @ 22:17:03.359",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,23,webserver,Oct,wpuser from 172.17.0.1 port 33040 ssh2,08:44:43,sshd[375]:,Accepted,password,Oct 23 08:44:43 webserver sshd[375]: Accepted password for wpuser from 172.17.0.1 port 33040 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,"3,926",Oct 23 08:44:43 webserver sshd[375]: Accepted password for wpuser from 172.17.0.1 port 33040 ssh2
210,"Oct 23, 2022 @ 22:17:03.355",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,23,webserver,Oct,wpuser from 172.17.0.1 port 32968 ssh2,08:42:50,sshd[326]:,Accepted,password,Oct 23 08:42:50 webserver sshd[326]: Accepted password for wpuser from 172.17.0.1 port 32968 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,"2,950",Oct 23 08:42:50 webserver sshd[326]: Accepted password for wpuser from 172.17.0.1 port 32968 ssh2
211,"Oct 23, 2022 @ 22:17:03.355",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,23,webserver,Oct,invalid user pc from 172.17.0.1 port 32934 ssh2,08:42:20,sshd[323]:,Failed,password,Oct 23 08:42:20 webserver sshd[323]: Failed password for invalid user pc from 172.17.0.1 port 32934 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,"2,612",Oct 23 08:42:20 webserver sshd[323]: Failed password for invalid user pc from 172.17.0.1 port 32934 ssh2
212,"Oct 23, 2022 @ 22:17:03.355",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,23,webserver,Oct,invalid user pc from 172.17.0.1 port 32934 ssh2,08:42:16,sshd[323]:,Failed,password,Oct 23 08:42:16 webserver sshd[323]: Failed password for invalid user pc from 172.17.0.1 port 32934 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,"2,424",Oct 23 08:42:16 webserver sshd[323]: Failed password for invalid user pc from 172.17.0.1 port 32934 ssh2
213,"Oct 23, 2022 @ 22:17:03.350",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,23,webserver,Oct,wpuser from 172.17.0.1 port 60950 ssh2,08:36:30,sshd[297]:,Accepted,password,Oct 23 08:36:30 webserver sshd[297]: Accepted password for wpuser from 172.17.0.1 port 60950 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,"1,689",Oct 23 08:36:30 webserver sshd[297]: Accepted password for wpuser from 172.17.0.1 port 60950 ssh2
214,"Oct 23, 2022 @ 22:17:03.349",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,to,21,webserver,Oct,open env file: /etc/default/locale: No such file or directoryOct 23 08:28:02 webserver sshd[271]: Accepted password for wpuser from 172.17.0.1 port 60588 ssh2,08:39:29,sshd[186]:,pam_env(sshd:session):,Unable,Oct 21 08:39:29 webserver sshd[186]: pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directoryOct 23 08:28:02 webserver sshd[271]: Accepted password for wpuser from 172.17.0.1 port 60588 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,852,Oct 21 08:39:29 webserver sshd[186]: pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directoryOct 23 08:28:02 webserver sshd[271]: Accepted password for wpuser from 172.17.0.1 port 60588 ssh2
215,"Oct 23, 2022 @ 22:17:03.348",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,21,webserver,Oct,wpuser from 172.17.0.1 port 38398 ssh2,08:39:28,sshd[186]:,Accepted,password,Oct 21 08:39:28 webserver sshd[186]: Accepted password for wpuser from 172.17.0.1 port 38398 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,639,Oct 21 08:39:28 webserver sshd[186]: Accepted password for wpuser from 172.17.0.1 port 38398 ssh2
216,"Oct 23, 2022 @ 22:17:03.348",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,21,webserver,Oct,wpuser from 172.17.0.1 port 38262 ssh2,08:37:33,sshd[141]:,Accepted,password,Oct 21 08:37:33 webserver sshd[141]: Accepted password for wpuser from 172.17.0.1 port 38262 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.4, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:04",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,0,Oct 21 08:37:33 webserver sshd[141]: Accepted password for wpuser from 172.17.0.1 port 38262 ssh2
217,"Oct 23, 2022 @ 21:47:10.156",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,23,webserver,Oct,wpuser from 172.17.0.1 port 41126 ssh2,09:08:34,sshd[30438]:,Accepted,password,Oct 23 09:08:34 webserver sshd[30438]: Accepted password for wpuser from 172.17.0.1 port 41126 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,"7,034",Oct 23 09:08:34 webserver sshd[30438]: Accepted password for wpuser from 172.17.0.1 port 41126 ssh2
218,"Oct 23, 2022 @ 16:46:05.794",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,23,webserver,Oct,wpuser from 172.17.0.1 port 33102 ssh2,08:46:02,sshd[416]:,Accepted,password,Oct 23 08:46:02 webserver sshd[416]: Accepted password for wpuser from 172.17.0.1 port 33102 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,"5,482",Oct 23 08:46:02 webserver sshd[416]: Accepted password for wpuser from 172.17.0.1 port 33102 ssh2
219,"Oct 23, 2022 @ 16:45:40.790",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,23,webserver,Oct,wpuser from 172.17.0.1 port 33080 ssh2,08:45:37,sshd[407]:,Accepted,password,Oct 23 08:45:37 webserver sshd[407]: Accepted password for wpuser from 172.17.0.1 port 33080 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,"4,849",Oct 23 08:45:37 webserver sshd[407]: Accepted password for wpuser from 172.17.0.1 port 33080 ssh2
220,"Oct 23, 2022 @ 16:44:48.782",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,23,webserver,Oct,wpuser from 172.17.0.1 port 33040 ssh2,08:44:43,sshd[375]:,Accepted,password,Oct 23 08:44:43 webserver sshd[375]: Accepted password for wpuser from 172.17.0.1 port 33040 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,"3,926",Oct 23 08:44:43 webserver sshd[375]: Accepted password for wpuser from 172.17.0.1 port 33040 ssh2
221,"Oct 23, 2022 @ 16:44:33.779",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,23,webserver,Oct,wpuser from 172.17.0.1 port 33036 ssh2,08:44:33,sshd[355]:,Accepted,password,Oct 23 08:44:33 webserver sshd[355]: Accepted password for wpuser from 172.17.0.1 port 33036 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,"3,583",Oct 23 08:44:33 webserver sshd[355]: Accepted password for wpuser from 172.17.0.1 port 33036 ssh2
222,"Oct 23, 2022 @ 16:42:53.769",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,23,webserver,Oct,wpuser from 172.17.0.1 port 32968 ssh2,08:42:50,sshd[326]:,Accepted,password,Oct 23 08:42:50 webserver sshd[326]: Accepted password for wpuser from 172.17.0.1 port 32968 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,"2,950",Oct 23 08:42:50 webserver sshd[326]: Accepted password for wpuser from 172.17.0.1 port 32968 ssh2
223,"Oct 23, 2022 @ 16:42:21.763",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,23,webserver,Oct,invalid user pc from 172.17.0.1 port 32934 ssh2,08:42:20,sshd[323]:,Failed,password,Oct 23 08:42:20 webserver sshd[323]: Failed password for invalid user pc from 172.17.0.1 port 32934 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,"2,612",Oct 23 08:42:20 webserver sshd[323]: Failed password for invalid user pc from 172.17.0.1 port 32934 ssh2
224,"Oct 23, 2022 @ 16:42:17.761",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,23,webserver,Oct,invalid user pc from 172.17.0.1 port 32934 ssh2,08:42:16,sshd[323]:,Failed,password,Oct 23 08:42:16 webserver sshd[323]: Failed password for invalid user pc from 172.17.0.1 port 32934 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,"2,424",Oct 23 08:42:16 webserver sshd[323]: Failed password for invalid user pc from 172.17.0.1 port 32934 ssh2
225,"Oct 23, 2022 @ 16:36:39.740",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,for,23,webserver,Oct,wpuser from 172.17.0.1 port 60950 ssh2,08:36:30,sshd[297]:,Accepted,password,Oct 23 08:36:30 webserver sshd[297]: Accepted password for wpuser from 172.17.0.1 port 60950 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,"1,689",Oct 23 08:36:30 webserver sshd[297]: Accepted password for wpuser from 172.17.0.1 port 60950 ssh2
226,"Oct 23, 2022 @ 16:28:03.656",d6edde54-4509-4d1d-a7e2-e05020d19430,webserver,filebeat,8.4.3,to,21,webserver,Oct,open env file: /etc/default/locale: No such file or directoryOct 23 08:28:02 webserver sshd[271]: Accepted password for wpuser from 172.17.0.1 port 60588 ssh2,08:39:29,sshd[186]:,pam_env(sshd:session):,Unable,Oct 21 08:39:29 webserver sshd[186]: pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directoryOct 23 08:28:02 webserver sshd[271]: Accepted password for wpuser from 172.17.0.1 port 60588 ssh2,x86_64,True,webserver,d3fb359aed104056a72e8b72cacbeedd,"172.17.0.2, 10.0.0.20","02:42:0a:00:00:14, 02:42:ac:11:00:02",webserver,bullseye,debian,5.10.16.3-microsoft-standard-WSL2,Debian GNU/Linux,debian,linux,11 (bullseye),log,/var/log/auth.log,852,Oct 21 08:39:29 webserver sshd[186]: pam_env(sshd:session): Unable to open env file: /etc/default/locale: No such file or directoryOct 23 08:28:02 webserver sshd[271]: Accepted password for wpuser from 172.17.0.1 port 60588 ssh2
